season	category	title	status	note	best	best_reported	checked	have	source	released	description
20	Minisode	The Passenger	ok		1080p Blu-ray		2026-09-15				
21	Main Show	Warriors of the Deep (1)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A sea base in 2084 holds one side's nuclear deterrent and a crew who cannot trust each other. The Silurians and the Sea Devils have come to take it and to end the surface war for good.
21	Main Show	Warriors of the Deep (2)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A sea base in 2084 holds one side's nuclear deterrent and a crew who cannot trust each other. The Silurians and the Sea Devils have come to take it and to end the surface war for good.
21	Main Show	Warriors of the Deep (3)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A sea base in 2084 holds one side's nuclear deterrent and a crew who cannot trust each other. The Silurians and the Sea Devils have come to take it and to end the surface war for good.
21	Main Show	Warriors of the Deep (4)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A sea base in 2084 holds one side's nuclear deterrent and a crew who cannot trust each other. The Silurians and the Sea Devils have come to take it and to end the surface war for good.
21	Main Show	The Awakening (1)	ok		1080p Blu-ray upscale		2026-09-15	720x576 50fps AC-3			An English village rehearses a civil war re-enactment that is becoming difficult to tell from the real thing. Something in the church wall feeds on the violence and has been waiting for it.
21	Main Show	The Awakening (2)	ok		1080p Blu-ray upscale		2026-09-15	720x576 50fps AC-3			An English village rehearses a civil war re-enactment that is becoming difficult to tell from the real thing. Something in the church wall feeds on the violence and has been waiting for it.
21	Main Show	Frontios (1)	ok		1080p Blu-ray upscale		2026-09-15	688x528 25fps MP3			A human colony at the end of the universe is bombarded by meteorites and its people are disappearing into the ground. The Doctor is not supposed to interfere in Earth's far future, and the TARDIS has been destroyed.
21	Main Show	Frontios (2)	ok		1080p Blu-ray upscale		2026-09-15	688x528 25fps MP3			A human colony at the end of the universe is bombarded by meteorites and its people are disappearing into the ground. The Doctor is not supposed to interfere in Earth's far future, and the TARDIS has been destroyed.
21	Main Show	Frontios (3)	ok		1080p Blu-ray upscale		2026-09-15	688x528 25fps MP3			A human colony at the end of the universe is bombarded by meteorites and its people are disappearing into the ground. The Doctor is not supposed to interfere in Earth's far future, and the TARDIS has been destroyed.
21	Main Show	Frontios (4)	ok		1080p Blu-ray upscale		2026-09-15	688x528 25fps MP3			A human colony at the end of the universe is bombarded by meteorites and its people are disappearing into the ground. The Doctor is not supposed to interfere in Earth's far future, and the TARDIS has been destroyed.
21	Main Show	Resurrection of the Daleks (1)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A prison ship holding Davros is boarded, and in London a warehouse hides a time corridor and a canister of virus. The Daleks need their creator back, and they have duplicates walking about already.
21	Main Show	Resurrection of the Daleks (2)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A prison ship holding Davros is boarded, and in London a warehouse hides a time corridor and a canister of virus. The Daleks need their creator back, and they have duplicates walking about already.
21	Main Show	Resurrection of the Daleks (3)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A prison ship holding Davros is boarded, and in London a warehouse hides a time corridor and a canister of virus. The Daleks need their creator back, and they have duplicates walking about already.
21	Main Show	Resurrection of the Daleks (4)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A prison ship holding Davros is boarded, and in London a warehouse hides a time corridor and a canister of virus. The Daleks need their creator back, and they have duplicates walking about already.
21	Main Show	Planet of Fire (1)	ok		1080p Blu-ray upscale		2026-09-15	960x540 50fps AAC			A distress beacon takes the TARDIS to a volcanic world where a cult reads the mountain for signs. The Master is here in reduced circumstances, looking for something that will put him right.
21	Main Show	Planet of Fire (2)	ok		1080p Blu-ray upscale		2026-09-15	960x540 50fps AAC			A distress beacon takes the TARDIS to a volcanic world where a cult reads the mountain for signs. The Master is here in reduced circumstances, looking for something that will put him right.
21	Main Show	Planet of Fire (3)	ok		1080p Blu-ray upscale		2026-09-15	960x540 50fps AAC			A distress beacon takes the TARDIS to a volcanic world where a cult reads the mountain for signs. The Master is here in reduced circumstances, looking for something that will put him right.
21	Main Show	Planet of Fire (4)	ok		1080p Blu-ray upscale		2026-09-15	960x540 50fps AAC			A distress beacon takes the TARDIS to a volcanic world where a cult reads the mountain for signs. The Master is here in reduced circumstances, looking for something that will put him right.
21	Main Show	The Caves of Androzani (1)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A visit to a mining world puts the Doctor and Peri in the middle of a gun-running war and a slow poison. The only cure is milk from a creature nobody has taken it from and survived.
21	Main Show	The Caves of Androzani (2)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A visit to a mining world puts the Doctor and Peri in the middle of a gun-running war and a slow poison. The only cure is milk from a creature nobody has taken it from and survived.
21	Main Show	The Caves of Androzani (3)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A visit to a mining world puts the Doctor and Peri in the middle of a gun-running war and a slow poison. The only cure is milk from a creature nobody has taken it from and survived.
21	Main Show	The Caves of Androzani (4)	ok		1080p Blu-ray upscale		2026-09-15	704x528 25fps MP3			A visit to a mining world puts the Doctor and Peri in the middle of a gun-running war and a slow poison. The only cure is milk from a creature nobody has taken it from and survived.
21	Main Show	The Twin Dilemma (1)	ok		1080p Blu-ray upscale		2026-09-15	720x576 50fps AC-3			An unstable new Doctor takes Peri to a quiet asteroid and finds a Time Lord living there in exile. Twin mathematicians have been kidnapped, and the calculations they are being made to do will move a planet.
21	Main Show	The Twin Dilemma (2)	ok		1080p Blu-ray upscale		2026-09-15	720x576 50fps AC-3			An unstable new Doctor takes Peri to a quiet asteroid and finds a Time Lord living there in exile. Twin mathematicians have been kidnapped, and the calculations they are being made to do will move a planet.
21	Main Show	The Twin Dilemma (3)	ok		1080p Blu-ray upscale		2026-09-15	720x576 50fps AC-3			An unstable new Doctor takes Peri to a quiet asteroid and finds a Time Lord living there in exile. Twin mathematicians have been kidnapped, and the calculations they are being made to do will move a planet.
21	Main Show	The Twin Dilemma (4)	ok		1080p Blu-ray upscale		2026-09-15	720x576 50fps AC-3			An unstable new Doctor takes Peri to a quiet asteroid and finds a Time Lord living there in exile. Twin mathematicians have been kidnapped, and the calculations they are being made to do will move a planet.
21	Minisode	Destination: Daleks	ok		1080p Blu-ray		2026-09-15				The Fifth Doctor and Tegan are pulled back into unfinished business with the Daleks some time after the events at the warehouse. Turlough is not far away, and none of them is as free of that day as they believed.
22	Main Show	Attack of the Cybermen (1)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC/DTS			A gang of London robbers are digging towards something in the sewers beneath Totters Lane, and their employer is not one of them. The Cybermen have a plan for Halley's Comet and an old score to settle on Telos.
22	Main Show	Attack of the Cybermen (2)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC/DTS			A gang of London robbers are digging towards something in the sewers beneath Totters Lane, and their employer is not one of them. The Cybermen have a plan for Halley's Comet and an old score to settle on Telos.
22	Main Show	Vengeance on Varos (1)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			A planet sells recordings of its own executions to stay solvent, and the population votes on the governor's punishment. The Doctor needs a mineral that only Varos has, and the cameras are already running.
22	Main Show	Vengeance on Varos (2)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			A planet sells recordings of its own executions to stay solvent, and the population votes on the governor's punishment. The Doctor needs a mineral that only Varos has, and the cameras are already running.
22	Main Show	The Mark of the Rani (1)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			In a Northumbrian pit village the workers are turning violent and a bath house is doing unusual business. The Rani is harvesting something from human brains, and the Master has found her out.
22	Main Show	The Mark of the Rani (2)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			In a Northumbrian pit village the workers are turning violent and a bath house is doing unusual business. The Rani is harvesting something from human brains, and the Master has found her out.
22	Main Show	The Two Doctors (1)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			A space station experimenting with time travel goes quiet, and the Sontarans have taken what was aboard. A younger Doctor is being operated on in Seville, and the surgeon has an appetite.
22	Main Show	The Two Doctors (2)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			A space station experimenting with time travel goes quiet, and the Sontarans have taken what was aboard. A younger Doctor is being operated on in Seville, and the surgeon has an appetite.
22	Main Show	The Two Doctors (3)	ok		1080p Blu-ray upscale		2026-09-15	1080p 25fps AAC			A space station experimenting with time travel goes quiet, and the Sontarans have taken what was aboard. A younger Doctor is being operated on in Seville, and the surgeon has an appetite.
